X,Y,OBJECTID,County,Name,Address,City,Zip,Phone,Latitude,Longitude,Gasoline,Diesel,HV_Diesel,DEF,Kerosene,NonHwy
-79.8890269999999,36.187103,2308,Guilford,Market Express,4432 US Highway 220 N.,Summerfield,27358,3366431796,36.187103,-79.889027,24,2,0,0,0,0
-79.888977,36.056993,2309,Guilford,Sheetz #356,4319 W. Wendover Ave.,Greensboro,27407,3368558898,36.056993,-79.888977,42,2,0,0,2,0
-79.888807,35.6749730000001,2310,Randolph,Hammonds BP,2725 Old Highway 49,Asheboro,27205,3366291388,35.674973,-79.888807,18,0,0,0,0,0
-79.8883269999999,36.0894930000001,2311,Guilford,Speedway #7940,5729 W. Friendly Ave.,Greensboro,27410,3362928634,36.089493,-79.888327,30,2,0,0,2,0
-79.8870469999999,36.073923,2312,Guilford,Great Stops #5,5412 W. Market St,Greensboro,27409,3363159833,36.073923,-79.887047,36,4,0,0,2,0
-79.886177,36.0726930000001,2313,Guilford,Mike's West Market Service Center,5401 W. Market St.,Greensboro,27409,3362923933,36.072693,-79.886177,18,0,0,0,0,0
-79.8851769999999,36.072753,2314,Guilford,Yico Lee Mart,5338 W. Market St.,Greensboro,27416,3368553339,36.072753,-79.885177,24,2,0,0,0,0
-79.884807,36.088943,2315,Guilford,Family Fare #452,5601 W. Friendly Ave.,Greensboro,27410,3368524853,36.088943,-79.884807,24,2,0,0,0,0
-79.884717,36.089413,2316,Guilford,Ms Food Mart,5600 Friendly Ave,Greensboro,27410,3365479044,36.089413,-79.884717,24,0,0,0,0,0
-79.884337,36.0888430000001,2317,Guilford,Neighbors #14,5511 W. Friendly Avenue,Greensboro,27410,3368560305,36.088843,-79.884337,18,0,0,0,0,0
-79.883247,36.0591830000001,2318,Guilford,Costco #339,4201 W. Wendover Ave,Greensboro,27407,3362914010,36.059183,-79.883247,24,0,0,0,0,0
-79.880637,36.1130230000001,2319,Guilford,Circle K #1515,1585 New Garden Rd,Greensboro,27410,3368523955,36.113023,-79.880637,36,4,0,0,0,0
-79.878547,35.9737930000001,2320,Guilford,Groometown Store,5064 Groometown Rd.,Greensboro,27407,3368550197,35.973793,-79.878547,8,4,0,0,1,0
-79.870397,35.206843,2321,Montgomery,R D Blake #2,102 Hwy 73 East & SR 1005,Mount Gilead,27306,9104394434,35.206843,-79.870397,1,0,0,0,0,0
-79.869947,36.060523,2322,Guilford,Speedway #7933,3610 W. Wendover Ave,Greensboro,27407,3362926643,36.060523,-79.869947,24,2,0,0,0,0
-79.869247,36.145833,2323,Guilford,Family Fare,3931 Battleground Ave.,Greensboro,27410,3362888460,36.145833,-79.869247,36,2,0,0,0,0
-79.869157,36.0698330000001,2324,Guilford,West Market BP,4700 W Market St.,Greensboro,27407,3365479262,36.069833,-79.869157,24,0,0,0,0,0
-79.8686769999999,36.0305530000001,2325,Guilford,Quik Snak,4700 Gate City Blvd.,Greensboro,27407,3362940498,36.030553,-79.868677,24,1,0,0,0,0
-79.868557,36.031053,2326,Guilford,Zion Express,4628 Gate City Blvd.,Greensboro,27407,3368523751,36.031053,-79.868557,36,1,0,0,1,0
-79.8683169999999,36.1458930000001,2327,Guilford,The Pop Shoppe,3930 Battleground Ave,Greensboro,27410,3362885870,36.145893,-79.868317,24,0,0,0,0,0
-79.8659069999999,36.015223,2328,Guilford,Circle K #7930,3700 Groometown Rd.,Greensboro,27407,3362948377,36.015223,-79.865907,21,0,0,0,0,0
-79.865337,35.8292230000001,2329,Randolph,Midway Market,5958 Highway 311,Sophia,27350,3364982297,35.829223,-79.865337,24,1,0,0,1,1
-79.8646469999999,36.0355530000001,2330,Guilford,Sam's Mart,4302 Gate City Blvd.,Greensboro,27407,3363160367,36.035553,-79.864647,24,0,0,0,1,0
-79.8644169999999,35.9995730000001,2331,Guilford,Groometown Truck Stop,4307 Groometown Rd.,Greensboro,27407,3362941799,35.999573,-79.864417,18,5,1,0,0,0
-79.8620069999999,36.0371930000001,2332,Guilford,Family Fare Express,4200 Gate City Blvd.,Greensboro,27405,3362924294,36.037193,-79.862007,24,4,0,0,0,0
-79.8602969999999,35.8238630000001,2333,Randolph,H & M Grocery,5708 US Highway 311 South,Sophia,27350,3364982409,35.823863,-79.860297,4,0,0,0,1,0
-79.859447,36.1357530000001,2334,Guilford,Quick Snack,3750-B Battleground Avenue,Greensboro,27410,3365455858,36.135753,-79.859447,24,0,0,0,1,0
-79.855477,36.0611430000001,2335,Guilford,E Quick Shop,3700 Spring Garden Rd.,Greensboro,27407,3362994142,36.061143,-79.855477,18,0,0,0,1,0
-79.8550069999999,36.130183,2336,Guilford,Circle K #1514,3701 Battleground Avenue,Greensboro,27410,3362882541,36.130183,-79.855007,48,4,0,0,0,0
-79.854207,36.069263,2337,Guilford,Quik Shop Gas Stop,3930 W. Market St.,Greensboro,27407,3368523908,36.069263,-79.854207,18,1,0,0,1,0
-79.850207,36.0372530000001,2338,Guilford,Quick Buy,2210 Holden Rd,Greensboro,27407,3368542248,36.037253,-79.850207,12,0,0,0,0,0
-79.846617,36.0203030000001,2339,Guilford,Pantry Shop #3,3262 Holden Rd.,Greensboro,27407,3368542034,36.020303,-79.846617,24,2,0,0,1,0
-79.846197,36.019533,2340,Guilford,Kangaroo Express #3476,3302 Holden Rd.,Greensboro,27407,3368519006,36.019533,-79.846197,36,2,0,0,1,0
-79.845737,36.020853,2341,Guilford,Holden Rd BP,3227 S. Holden Rd.,Greensboro,27407,3368540748,36.020853,-79.845737,24,0,0,0,0,0
-79.8452569999999,36.3141230000001,2342,Rockingham,Moore's Grocery & Hardware,5891 NC Highway 65 W.,Reidsville,27320,3369512568,36.314123,-79.845257,2,1,0,0,1,1
-79.845137,36.0407730000001,2343,Guilford,Sam's Mart #776,3301 Gate City Blvd.,Greensboro,27406,3362940695,36.040773,-79.845137,24,0,0,0,0,0
-79.844507,36.0613930000001,2344,Guilford,Shell Food Mart,900 S. Holden Rd.,Greensboro,27407,3368558317,36.061393,-79.844507,24,0,0,0,0,0
-79.844027,35.9236930000001,2345,Guilford,SN Food Mart,801 NC Highway 62 South,Greensboro,27306,3366745709,35.923693,-79.844027,4,0,0,0,0,0
-79.842997,36.200413,2346,Guilford,Belco Food Stores,992 Highway 150,Greensboro,27405,3366434148,36.200413,-79.842997,24,0,0,0,1,0
-79.8423969999999,36.057463,2347,Guilford,Family Fare,2814 Patterson St.,Greensboro,27407,3368520937,36.057463,-79.842397,12,2,0,0,1,0
-79.842077,36.1196830000001,2348,Guilford,Andy's Mart,3223 Battleground Ave.,Greensboro,27408,3364044546,36.119683,-79.842077,24,1,0,0,0,0
-79.8398569999999,36.021353,2349,Guilford,Circle K #4132,2810 Pinecroft Rd.,Greensboro,27407,3368556417,36.021353,-79.839857,12,0,0,0,0,0
-79.838897,36.046323,2350,Guilford,Tru Buy,3028 Gate City Blvd.,Greensboro,27405,3368545066,36.046323,-79.838897,18,2,0,0,0,0
-79.8383269999999,35.6867730000001,2351,Union,601 Quick Mart,2412 Concord Hwy,Monroe,28110,7042898630,35.686773,-79.838327,18,1,0,0,0,0
-79.8383269999999,35.6867730000001,2352,Randolph,Econo Mart #2,1140 US Highway 64,Asheboro,27203,3366294677,35.686773,-79.838327,25,3,1,0,1,1
-79.838107,35.6853830000001,2353,Randolph,Han-Dee Hugo's #211,176 NC Highway 49,Asheboro,27205,3366290191,35.685383,-79.838107,36,2,0,0,1,0
-79.837387,36.010293,2354,Guilford,Bobs Curb Market,2620 Phoenix Dr.,Greensboro,27406,3362942431,36.010293,-79.837387,18,2,0,0,2,0
-79.8362769999999,36.4763330000001,2355,Rockingham,Stop N Shop Food Mart,6338 US Highway 770,Stoneville,27048,3366270824,36.476333,-79.836277,6,2,0,0,1,0
-79.833387,36.163843,2356,Guilford,Lake Brandt Pit Stop,5908 Lake Brandt Rd.,Greensboro,27405,3362826612,36.163843,-79.833387,4,1,0,0,0,0
-79.832647,36.0591230000001,2357,Guilford,Daytona Convenience Center #1,2240 Patterson Ave.,Greensboro,27407,3363156433,36.059123,-79.832647,5,4,0,0,0,0
-79.832127,36.1338730000001,2358,Guilford,S & P Food Mart,4418 Lawndale Dr,Greensboro,27455,3362823822,36.133873,-79.832127,18,0,0,0,0,0
-79.832027,36.054783,2359,Guilford,Greensboro Coliseum Family Fare,2514 Gate City Blvd.,Greensboro,27406,3362992249,36.054783,-79.832027,30,2,0,0,0,0
-79.831757,36.112353,2360,Guilford,Speedway #7938,2834 Battleground Ave,Greensboro,27408,3362888351,36.112353,-79.831757,24,4,0,0,0,0
-79.830057,35.984153,2361,Guilford,Sumner Curb Market,4917 Old Randleman Rd.,Greensboro,27405,3365479455,35.984153,-79.830057,12,1,0,0,0,0
-79.829977,36.1199330000001,2362,Guilford,Speedway #7935,3800 Lawndale Dr,Greensboro,27408,3362824503,36.119933,-79.829977,24,1,0,0,0,0
-79.829967,35.6875630000001,2363,Randolph,Master BP Service Station,925 Albemarle Rd,Asheboro,27203,3366253345,35.687563,-79.829967,18,0,0,0,0,0
-79.8298569999999,35.669523,2364,Randolph,Han-Dee Hugo,705 McDowell Rd.,Asheboro,27203,3366265696,35.669523,-79.829857,36,2,1,0,1,0
-79.829777,36.0838630000001,2365,Guilford,Steve's Friendly BP,603 Green Valley Rd.,Greensboro,27408,3362942047,36.083863,-79.829777,26,0,0,0,0,0
-79.829327,36.109743,2366,Guilford,Citgo Express,2700 Battleground Avenue,Greensboro,27408,3365459300,36.109743,-79.829327,12,0,0,0,0,0
-79.828317,36.108753,2367,Guilford,Quality Mart #36,2622-A Battleground Ave,Greensboro,27409,3362862880,36.108753,-79.828317,24,0,0,0,0,0
-79.827667,36.0866330000001,2368,Guilford,Kangaroo Express #3786,621 Green Valley Rd.,Greensboro,27408,3362997971,36.086633,-79.827667,24,0,0,0,0,0
-79.826847,35.687303,2369,Randolph,Byrds BP,776 W Dixie Dr,Asheboro,27203,3366254226,35.687303,-79.826847,24,0,0,0,0,0
-79.8260069999999,36.1059330000001,2370,Guilford,Battleground Automotive,2512 Battleground Ave.,Greensboro,27408,3365451999,36.105933,-79.826007,30,3,0,0,1,0
-79.8240269999999,35.8023830000001,2371,Randolph,Quick Stop,3867 US Highway 311,Randleman,27317,3364984622,35.802383,-79.824027,24,5,1,0,1,0
-79.823707,35.822703,2372,Randolph,Han-Dee Hugo's #210,1020 High Point St.,Randleman,27317,3364981109,35.822703,-79.823707,24,2,0,0,1,0
-79.8212569999999,35.7056630000001,2373,Randolph,Quik Chek #31,509 Sunset Ave,Asheboro,27203,3366264826,35.705663,-79.821257,18,0,0,0,1,0
-79.8205169999999,35.687553,2374,Randolph,Speedway #7943,509 W. Dixie Drive,Asheboro,27203,3366265891,35.687553,-79.820517,24,4,0,0,2,0
-79.820287,36.1005730000001,2375,Guilford,Andy's Mart,2204 Battleground Ave.,Greensboro,27408,3363176553,36.100573,-79.820287,24,3,0,0,1,0
-79.820147,35.708423,2376,Randolph,Mid Town Dixie Express,455 W. Salisbury St.,Asheboro,27203,3363181200,35.708423,-79.820147,24,0,0,0,1,0
-79.819507,36.0238430000001,2377,Guilford,Circle K #1528,3602 Rehobeth Church Rd,Greensboro,27406,3362993354,36.023843,-79.819507,24,2,0,0,1,0
-79.8191869999999,36.0608930000001,2378,Guilford,Stop and Shop,1619 W Gate City Blvd.,Greensboro,27403,3368541092,36.060893,-79.819187,12,0,0,0,1,0
-79.818787,36.1047830000001,2379,Guilford,Lawndale Family Fare,2712 Lawndale Dr.,Greensboro,27408,3365400410,36.104783,-79.818787,24,0,0,0,0,0
-79.8179469999999,35.6108330000001,2380,Randolph,GH Mart,4690 Highway 220 S,Asheboro,27203,3366292669,35.610833,-79.817947,13,2,0,0,0,0
-79.817147,36.0644830000001,2381,Guilford,Xpress Mart,1614 Spring Garden St.,Greensboro,27403,3363383336,36.064483,-79.817147,24,0,0,0,1,0
-79.8164869999999,36.0621330000001,2382,Guilford,Circle K #1512,1550 W. Gate City Blvd.,Greensboro,27403,3362920263,36.062133,-79.816487,48,4,0,0,0,0
-79.816457,35.683593,2383,Randolph,Han-Dee Hugos #203,1707 S. Fayetteville St.,Asheboro,27203,3366260926,35.683593,-79.816457,24,2,0,0,1,0
-79.8163069999999,36.041973,2384,Guilford,Kwik Time,2515 Freeman Mill Rd,Greensboro,27406,3363731933,36.041973,-79.816307,24,2,0,0,1,0
-79.816047,35.6920230000001,2385,Randolph,Exprezit #803,1102 S Fayetteville St.,Asheboro,27203,3366296400,35.692023,-79.816047,20,0,0,0,1,0
-79.815757,36.0611730000001,2386,Guilford,Spartan BP,822-A Aycock St,Greensboro,27403,3362734937,36.061173,-79.815757,12,0,0,0,0,0
-79.815617,36.0949430000001,2387,Guilford,G & S Food Mart,2100 Lawndale Dr,Greensboro,27408,3362710899,36.094943,-79.815617,3,0,0,0,0,0
-79.8153569999999,34.9046730000001,2388,Richmond,Duncan's Convenience,275 Rosalyn Road,Rockingham,28379,9108953456,34.904673,-79.815357,4,0,0,0,1,0
-79.815217,36.0940830000001,2389,Guilford,Pump & Pack,1820 Battleground Avenue,Greensboro,27408,3367904833,36.094083,-79.815217,24,0,0,0,0,0
-79.8145469999999,35.6999530000001,2390,Randolph,Little Fuels,605 S. Fayetteville St.,Asheboro,27203,3366292755,35.699953,-79.814547,5,0,0,0,0,0
-79.814487,36.062193,2391,Guilford,Great Stops #4,1411 W. Gate City Blvd.,Greensboro,27403,3362744444,36.062193,-79.814487,30,2,0,0,1,0
-79.813457,36.062873,2392,Guilford,Sprinkle Gas,1400 W Gate City Blvd.,Greensboro,27403,3362743587,36.062873,-79.813457,6,2,0,0,0,0
-79.813317,35.797153,2393,Randolph,Quick 'n Easy #6,1114 S Main St,Randleman,27317,3364987251,35.797153,-79.813317,18,2,0,0,1,0
-79.813227,35.930683,2394,Guilford,Binni Food Mart,5148 Randleman Rd.,Greensboro,27406,3366760509,35.930683,-79.813227,12,1,0,0,1,0
-79.8127269999999,35.7098530000001,2395,Randolph,Quick Quality #1,316 N. Fayetteville St.,Asheboro,27203,3366291996,35.709853,-79.812727,18,2,0,0,1,0
-79.811427,35.7142630000001,2396,Randolph,Speedway #7942,534 N. Fayetteville St,Asheboro,27203,3366256269,35.714263,-79.811427,30,2,0,0,2,0
-79.8109469999999,35.6891130000001,2397,Randolph,Dixie Fuel,441 E Dixie Drive,Asheboro,27203,3366292294,35.689113,-79.810947,24,2,0,0,0,0
-79.810617,35.9064230000001,2398,Randolph,Kivett Food Mart,11000 Randleman Road,Randleman,27317,3366741777,35.906423,-79.810617,8,2,0,0,1,1
-79.809267,35.684263,2399,Randolph,Quik Chek #10,1634 Zoo Parkway,Asheboro,27203,3366264734,35.684263,-79.809267,24,0,0,0,1,0
-79.808957,35.9128030000001,2400,Guilford,Village Food Market,5614 Randleman Rd.,Randleman,27317,3366749195,35.912803,-79.808957,12,2,0,0,1,0
-79.808737,35.739383,2401,Randolph,Balfour BP Service Station,1553 N Fayetteville St,Asheboro,27203,3366721968,35.739383,-79.808737,24,2,0,0,1,1
-79.808367,35.889623,2402,Randolph,Huff's Neighborhood Store,10327 Randleman Road,Randleman,27317,3364984996,35.889623,-79.808367,12,2,0,0,1,0
-79.807927,35.737733,2403,Randolph,Gas Town,1526 N. Fayetteville St.,Asheboro,27203,3366720096,35.737733,-79.807927,24,2,0,0,0,1
-79.8079069999999,35.7346630000001,2404,Randolph,Kelly's Station,7223 Old Highway 49,Asheboro,27203,3366721168,35.734663,-79.807907,24,1,0,0,1,0
-79.807847,35.7329330000001,2405,Randolph,Save More Asheboro #345,1424 N. Fayetteville,Asheboro,27203,3366723496,35.732933,-79.807847,24,0,0,0,2,0
-79.807217,35.770543,2406,Randolph,Econo Mart #14,2410 N Fayetteville St.,Asheboro,27203,3366727395,35.770543,-79.807217,24,2,0,0,1,0
-79.8072069999999,36.3943830000001,2407,Rockingham,J Mart #4,2257 NC Highway 65 W,Reidsville,27320,3364273988,36.394383,-79.807207,12,0,0,0,1,0
-79.806507,35.7063430000001,2408,Randolph,Kyleco,408 E. Salisbury St.,Asheboro,27203,3366293477,35.706343,-79.806507,12,0,0,0,0,0
-79.806297,35.707023,2409,Randolph,C-Store,401 E Salisbury Street,Asheboro,27203,3366263009,35.707023,-79.806297,4,0,0,0,1,0
-79.805667,35.754133,2410,Randolph,Quik Chek #24,2003 N. Fayetteville St.,Asheboro,27203,3366720653,35.754133,-79.805667,30,3,1,0,1,0
-79.805417,36.0094330000001,2411,Guilford,Kwik Buy,3104 Randleman Rd.,Greensboro,27406,3362303657,36.009433,-79.805417,24,2,0,0,1,0
-79.8047569999999,36.5366930000001,2412,Rockingham,Park-Vue Mart,14980 NC Highway 87,Eden,27288,3366274572,36.536693,-79.804757,6,0,0,0,1,0
-79.804637,35.753383,2413,Randolph,J & S Independent Gas,1960 N Fayetteville St,Asheboro,27203,3366720005,35.753383,-79.804637,24,0,0,0,1,0
-79.804077,36.0171730000001,2414,Guilford,Bruce Auto Center,2901 Randleman Rd,Greensboro,27406,3363781135,36.017173,-79.804077,18,1,0,0,0,0
-79.8038069999999,35.8154730000001,2415,Randolph,Randleman Marathon,224 S Main St,Randleman,27317,3364987679,35.815473,-79.803807,12,2,0,0,1,0
-79.802087,36.029973,2416,Guilford,Family Fare,2600 Randleman Rd,Greensboro,27407,3362716900,36.029973,-79.802087,36,0,0,0,0,0
-79.801947,35.9809930000001,2417,Guilford,Kin's Grocery,4104 Randleman Rd.,Greensboro,27406,3366177104,35.980993,-79.801947,4,0,0,0,0,0
-79.801937,35.9803630000001,2418,Guilford,Handy Kwik Stop,4109 Randleman Rd,Greensboro,27406,3366746802,35.980363,-79.801937,4,0,0,0,0,0
-79.801927,36.024573,2419,Guilford,Quick Mart Of Greensboro,2651 Randleman Rd,Greensboro,27407,3362718123,36.024573,-79.801927,12,0,0,0,0,0
-79.8018269999999,36.0305430000001,2420,Guilford,Kangaroo Express #454,2522 Randleman Rd,Greensboro,27406,3363797309,36.030543,-79.801827,18,0,0,0,1,0
-79.801507,36.0320130000001,2421,Guilford,Kangaroo Express,501 Teague St,Greensboro,27406,3362716562,36.032013,-79.801507,30,0,0,0,0,0
-79.801217,36.043753,2422,Guilford,Om Grocery,2300 Randleman Rd,Greensboro,27406,3363789200,36.043753,-79.801217,24,0,0,0,0,0
-79.801147,35.982833,2423,Guilford,Kim's Grocery,4051 Randleman Rd,Greensboro,27406,3362300105,35.982833,-79.801147,24,2,0,0,0,2
-79.801097,36.080763,2424,Guilford,US Fleet,1013 Battleground Ave.,Greensboro,27405,3362733547,36.080763,-79.801097,8,2,0,0,0,1
-79.8006569999999,36.0391030000001,2425,Guilford,JB Express,2400 Randleman Rd.,Greensboro,27406,3363790244,36.039103,-79.800657,24,0,0,0,1,0
-79.800137,36.035583,2426,Guilford,Mojo Mart,2435 Randleman Rd,Greensboro,27406,3366170985,36.035583,-79.800137,24,0,0,0,0,0
-79.7993269999999,35.745483,2427,Randolph,Quik Chek #12,527 Old Liberty Rd,Asheboro,27203,3366727112,35.745483,-79.799327,12,0,0,0,0,0
-79.798667,36.0474830000001,2428,Guilford,Fairway One Stop,2001 Randleman Rd,Greensboro,27406,3363781888,36.047483,-79.798667,8,0,0,0,0,0
-79.798487,35.358573,2429,Montgomery,Murphy USA #6556,125 Montgomery Crossing,Biscoe,27209,9104289348,35.358573,-79.798487,24,0,0,0,0,0
-79.797987,35.8790930000001,2430,Randolph,Level Cross BP,9608 US Highway 220 Bus,Randleman,27317,3364953941,35.879093,-79.797987,18,2,0,0,1,0
-79.7975269999999,36.132523,2431,Guilford,B & B Food Mart,3602 N. Elm St.,Greensboro,27455,3365450079,36.132523,-79.797527,36,2,0,0,1,0
-79.796389,35.6941880000001,2432,Randolph,Sheetz #454,1065 East Dixie Drive,Asheboro,27203,3313280213,35.694188,-79.796389,54,4,0,0,0,0
-79.795877,36.4760230000001,2433,Rockingham,Eden Shell,1863 US Highway 135,Eden,27288,3366270142,36.476023,-79.795877,24,2,0,0,1,0
-79.794657,36.0399430000001,2434,Guilford,Quarles #825,210 W. Meadowview Rd.,Greensboro,27406,8006655529,36.039943,-79.794657,12,5,1,0,0,2
-79.793887,36.087973,2435,Guilford,Kangaroo Express #3785,337 W. Wendover Ave,Greensboro,27408,3362737169,36.087973,-79.793887,36,0,0,0,0,0
-79.793527,36.064463,2436,Guilford,Fast Mart #775,1000 S. Eugene St.,Greensboro,27405,3363738024,36.064463,-79.793527,24,0,0,0,0,0
-79.793427,36.058663,2437,Guilford,Sky Mart,1301 S Eugene St,Greensboro,27406,3363790895,36.058663,-79.793427,18,0,0,0,1,0
-79.7929829999999,35.998881,2438,Guilford,Murphy Express #8553,100 Elmsley Meadow Ln,Greensboro,27406,3362791101,35.998881,-79.792983,60,4,0,0,0,0
-79.792257,36.053903,2439,Guilford,Gastown,1409 S. Elm Eugene St,Greensboro,27409,3363780575,36.053903,-79.792257,24,2,0,0,1,0
-79.791957,36.0486030000001,2440,Guilford,Fairway One Stop #21,1600 S Elm Eugene St,Greensboro,27407,3364125970,36.048603,-79.791957,24,0,0,0,0,0
-79.791937,36.039093,2441,Guilford,Casey's Auto Service,2800 S Elm Eugene St,Greensboro,27406,3366911577,36.039093,-79.791937,18,2,0,0,1,0
-79.791687,36.034343,2442,Guilford,Sam's Mart,2906 S Elm Eugene St,Greensboro,27407,3362730131,36.034343,-79.791687,24,4,0,0,0,0
-79.7912469999999,36.039683,2443,Guilford,Penny Saver #2,2715 S. Eugene Street,Greensboro,27406,3362722641,36.039683,-79.791247,21,0,0,0,1,0
-79.7911569999999,36.027863,2444,Guilford,All In One Stop,3019 S. Elm-Eugene St.,Greensboro,27406,3363353135,36.027863,-79.791157,3,0,0,0,0,0
-79.7910869999999,36.032973,2445,Guilford,Rose Mart BP,2915 S. Elm Eugene St.,Greensboro,27406,3362734738,36.032973,-79.791087,36,3,1,0,1,0
-79.790927,36.077363,2446,Guilford,Perry's Downtown Exxon,400 N. Green St,Greensboro,27401,3362728791,36.077363,-79.790927,12,0,0,0,0,0
-79.7905469999999,34.9114430000001,2447,Richmond,Quik Chek #6,481 US Highway 1 S.,Rockingham,28379,9108955557,34.911443,-79.790547,36,6,0,0,1,0
-79.789977,36.1343130000001,2448,Guilford,Great Stops,3901 N. Church St.,Greensboro,27405,3365451707,36.134313,-79.789977,24,0,0,0,1,0
-79.789937,36.133703,2449,Guilford,Kangaroo Express #462,101 Pisgah Church Rd,Greensboro,27405,3366215511,36.133703,-79.789937,18,0,0,0,0,0
-79.7894669999999,36.128673,2450,Guilford,PR Mart,3601 Church St.,Greensboro,27405,3367902201,36.128673,-79.789467,6,0,0,0,0,0
-79.7886369999999,35.696833,2451,Randolph,EZ Stop,1310 E. Dixie Drive,Asheboro,27203,3366291676,35.696833,-79.788637,24,2,0,0,1,0
-79.788417,35.5376430000001,2452,Randolph,Quik Chek #15,434 Little River Rd,Seagrove,27341,3368739162,35.537643,-79.788417,24,4,1,0,1,0
-79.788287,36.1014930000001,2453,Guilford,Irving Park BP,2009 N. Elm St,Greensboro,27407,3362725151,36.101493,-79.788287,18,3,0,0,0,0
-79.7879169999999,34.915283,2454,Richmond,US #1 BP,432 US Highway 1 South,Rockingham,28379,910-817-7411,34.915283,-79.787917,24,0,0,0,1,0
-79.787247,35.699143,2455,Randolph,Han-Dee Hugos #202,1407 E. Dixie Dr.,Asheboro,27203,3366296686,35.699143,-79.787247,24,2,0,0,1,0
-79.787187,36.218733,2456,Guilford,Gunter's Convenience,5900 Church St.,Greensboro,27455,3366436975,36.218733,-79.787187,30,2,0,0,1,0
-79.7854169999999,36.513243,2457,Rockingham,S & M,13893 Old NC Highway 87,Eden,27288,3366231714,36.513243,-79.785417,4,0,0,0,1,0
-79.7850569999999,36.060593,2458,Guilford,Grab N Go#7,637 Martin Luther King Jr Dr.,Greensboro,27406,3362723343,36.060593,-79.785057,12,0,0,0,1,0
-79.7843769999999,34.9181630000001,2459,Richmond,P & C Food Mart,379 US Highway 1 S,Rockingham,28379,9109975330,34.918163,-79.784377,18,0,0,0,1,0
-79.784327,36.1025330000001,2460,Guilford,Jeff's Amoco,2200 Golden Gate Dr.,Greensboro,27405,3362724796,36.102533,-79.784327,30,0,0,0,0,0
-79.784257,35.397683,2461,Montgomery,Quik Chek #13,231 S Main Street,Star,27356,9104289939,35.397683,-79.784257,7,1,0,0,1,0
-79.784117,36.0559930000001,2462,Guilford,Quick-Save,1205 Martin Luther King Jr Dr.,Greensboro,27406,3363730808,36.055993,-79.784117,12,0,0,0,0,0
-79.782857,35.7995530000001,2463,Randolph,Worthville BP,3233 Wow Rd.,Randleman,27317,3364986480,35.799553,-79.782857,12,0,0,0,1,0
-79.781937,36.1162330000001,2464,Guilford,Family Fare,2750 Church St,Greensboro,27405,3363758019,36.116233,-79.781937,24,1,0,0,0,0
-79.7815669999999,35.359513,2465,Montgomery,Quality Mart,113 West Main Street,Biscoe,27209,9104282147,35.359513,-79.781567,12,1,0,0,1,0
-79.7814769999999,36.1017630000001,2466,Guilford,Allen's Citgo,2107 N Church St.,Greensboro,27406,3362735076,36.101763,-79.781477,24,0,0,0,0,0
-79.7813169999999,36.104223,2467,Guilford,Aman Mini-Mart,2303 Church St,Greensboro,27405,3362750052,36.104223,-79.781317,2,0,0,0,0,0
-79.781299,35.3517440000001,2468,Montgomery,Biscoe Mart,519  S. Main St.,Biscoe,27209,9104284577,35.351744,-79.781299,6,1,0,0,1,0
-79.7811169999999,36.0720930000001,2469,Guilford,East Market Exxon,801 E. Market St,Greensboro,27401,3362742208,36.072093,-79.781117,24,2,0,0,0,0
-79.780557,35.5454330000001,2470,Randolph,Quik Chek #26,204 N. Broad St,Seagrove,27341,3368737062,35.545433,-79.780557,19,0,0,0,1,0
-79.780377,35.5433830000001,2471,Randolph,Seagrove Econo,247 N. Broad St.,Seagrove,27341,3368739704,35.543383,-79.780377,8,2,0,0,1,1
-79.7799669999999,34.985893,2472,Richmond,Alco #15,804 Highway 220,Rockingham,28379,9108956632,34.985893,-79.779967,12,0,0,0,1,0
-79.778467,36.4872930000001,2473,Rockingham,AK Food Mart,1117 Washington Street,Eden,27288,3366238375,36.487293,-79.778467,12,2,0,0,1,0
-79.776947,34.937153,2474,Richmond,Quality Convenience Mart #2,217 W. Broad St.,Rockingham,28379,9108940006,34.937153,-79.776947,12,0,0,0,1,0
-79.776397,36.0492330000001,2475,Guilford,Gillespie Park Curb Market,1917 Martin Luther King Dr.,Greensboro,27405,3363731366,36.049233,-79.776397,12,0,0,0,1,0
-79.775967,34.937233,2476,Richmond,Westside Shell,214 W. Broad Street,Rockingham,28379,9109973119,34.937233,-79.775967,24,2,0,0,0,1
-79.775727,36.113573,2477,Guilford,Kangaroo Express #861,3101 Yanceyville St.,Greensboro,27402,3363755800,36.113573,-79.775727,24,0,0,0,0,0
-79.774847,34.9218930000001,2478,Richmond,Village Food Mart,216 Airport Road,Rockingham,28379,9109975091,34.921893,-79.774847,12,1,1,0,1,0
-79.7741369999999,36.089273,2479,Guilford,The Pop Shoppe,1103 Summit Ave,Greensboro,27405,3362745858,36.089273,-79.774137,24,0,0,0,0,0
-79.773747,34.9360730000001,2480,Richmond,Corner Cupboard,236 South Hancock Street,Rockingham,28379,9104199717,34.936073,-79.773747,36,0,0,0,1,0
-79.773387,36.0892230000001,2481,Guilford,Sam's Mart #097,1102 Summit Ave,Greensboro,27405,3362756180,36.089223,-79.773387,24,0,0,0,0,0
-79.773007,36.502443,2482,Rockingham,Naomi Mart,131 S. Hamilton Street,Eden,27288,3366230714,36.502443,-79.773007,12,2,0,0,1,0
-79.772437,36.5016230000001,2483,Rockingham,Super Mart,140 S. Hamilton St.,Eden,27288,3366231696,36.501623,-79.772437,24,2,0,0,2,0
